,vix,gold,silver,us_oil,eurostoxx,nikkei,eur/usd,cad/usd,gpb/usd,jpy/usd,ftse,spy,BolB_up,BolB_mid,BolB_low,ema8,ema34,atr14,rsi,macd,macdsignal,macdhist,fastk,fastd,ad,atr,wclprice,sine,leadsine,CDL2CROWS,CDL3BLACKCROWS,CDL3INSIDE,CDL3LINESTRIKE,CDL3OUTSIDE,CDL3STARSINSOUTH,CDL3WHITESOLDIERS,CDLABANDONEDBABY,CDLADVANCEBLOCK,CDLBELTHOLD,CDLBREAKAWAY,CDLCLOSINGMARUBOZU,CDLCONCEALBABYSWALL,CDLCOUNTERATTACK,CDLDARKCLOUDCOVER,CDLDOJI,CDLDOJISTAR,CDLDRAGONFLYDOJI,CDLENGULFING,CDLEVENINGDOJISTAR,CDLEVENINGSTAR,CDLGAPSIDESIDEWHITE,CDLGRAVESTONEDOJI,CDLHAMMER,CDLHANGINGMAN,CDLHARAMI,CDLHARAMICROSS,CDLHIGHWAVE,CDLHIKKAKE,CDLHIKKAKEMOD,CDLHOMINGPIGEON,CDLIDENTICAL3CROWS,CDLINNECK,CDLINVERTEDHAMMER,CDLKICKING,CDLKICKINGBYLENGTH,CDLLADDERBOTTOM,CDLLONGLEGGEDDOJI,CDLLONGLINE,CDLMARUBOZU,CDLMATCHINGLOW,CDLMATHOLD,CDLMORNINGDOJISTAR,CDLMORNINGSTAR,CDLONNECK,CDLPIERCING,CDLRICKSHAWMAN,CDLRISEFALL3METHODS,CDLSEPARATINGLINES,CDLSHOOTINGSTAR,CDLSHORTLINE,CDLSPINNINGTOP,CDLSTALLEDPATTERN,CDLSTICKSANDWICH,CDLTAKURI,CDLTASUKIGAP,CDLTHRUSTING,CDLTRISTAR,CDLUNIQUE3RIVER,CDLUPSIDEGAP2CROWS,CDLXSIDEGAP3METHODS
2018-09-21,11.680000305175781,113.48999786376953,13.4399995803833,14.960000038146973,3430.81005859375,23869.9296875,,,,,,291.989990234375,292.94514190572664,289.9459991455078,286.946856385289,291.14816647489,287.69954667817456,291.14816647489,61.95734490672174,1.8367047539622945,1.7835410859165697,0.05316366804572481,36.84340505909455,70.19250783205713,593978875.608484,1.8801537336596377,292.2524948120117,0.9288100118707112,0.3947449944658461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2018-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-24,12.199999809265137,113.47000122070312,13.40999984741211,15.25,3410.43994140625,,,,,,,291.0199890136719,292.93495501153586,290.12149810791016,287.30804120428445,291.1196825946193,287.889286240203,291.1196825946193,59.29490313438637,1.7358527611066847,1.7740034209545927,-0.038150659847908,0.0,45.61446835303148,602013105.7046275,1.8615709753401994,290.9774932861328,0.7763469166118605,0.10326662823958047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-25,12.420000076293945,113.6500015258789,13.59000015258789,15.270000457763672,3419.780029296875,23940.259765625,,,,,,290.75,292.9916659899797,290.1699981689453,287.3483303479109,291.0375309069261,288.0527555979057,291.0375309069261,58.55946268269996,1.615518284005475,1.7423063935647691,-0.1267881095592942,0.0,12.281135019698146,578121033.0873809,1.8121718278270602,290.9075012207031,0.5448813472521693,-0.20762904509053698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-26,12.890000343322754,113.05000305175781,13.489999771118164,15.109999656677246,3433.14990234375,24033.7890625,,,,,,289.8800048828125,292.99042826032843,290.1679977416992,287.34556722306996,290.78030290156755,288.15716984275747,290.78030290156755,56.200972866541,1.4334273506148634,1.680530584974788,-0.24710323435992465,0.0,-3.789561257387201e-14,524867505.6408408,1.8848728810012434,290.35250091552734,0.04010932131583955,-0.6781761974290763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-27,12.40999984741211,112.05000305175781,13.40999984741211,15.260000228881836,3449.7900390625,23796.740234375,,,,,,290.69000244140625,292.89799093747297,290.1284973144531,287.35900369143326,290.76023613264283,288.30190313410884,290.76023613264283,57.86012554816454,1.3390433493491969,1.6122331378496697,-0.2731897885004728,31.401397514443484,10.467132504814456,504244563.8435048,1.8952390165937885,290.8475036621094,-0.31339266906063673,-0.8930873884465557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-28,12.119999885559082,112.76000213623047,13.729999542236328,15.520000457763672,3399.199951171875,24120.0390625,,,,,,290.7200012207031,292.9302217032345,290.14949798583984,287.3687742684452,290.75129504110066,288.44008016762854,290.75129504110066,57.9221103207235,1.2522290817561839,1.5402323266309725,-0.2880032448747887,60.869853587134536,30.757083700525968,515311288.4115505,1.8548638419989196,290.6675033569336,-0.5922810836529767,-0.9885441201000044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-01,12.0,112.56999969482422,13.619999885559082,15.949999809265137,3414.159912109375,24245.759765625,,,,,,291.7300109863281,293.08523464112915,290.2204986572266,287.355762673324,290.9687874733734,288.62807621441135,290.9687874733734,60.00200473408594,1.2505123681447685,1.4822883349337317,-0.23177596678896317,100.0,64.0904170338593,500985836.817579,1.8802301000760058,291.8425064086914,-0.7708856311388779,-0.9955067963098588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-02,12.050000190734863,113.87000274658203,13.789999961853027,15.869999885559082,3388.989990234375,24270.619140625,,,,,,291.55999755859375,293.2236866529594,290.30799865722656,287.39231066149375,291.1001674923113,288.79561457693603,291.1001674923113,59.48234108289407,1.2213541866852893,1.4301015052840431,-0.20874731859875384,86.66434688050815,82.51140015588085,486265526.9716714,1.8330687145795055,291.6549987792969,-0.8767774834827063,-0.9600203338699327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-03,11.609999656677246,113.41999816894531,13.779999732971191,16.079999923706055,3405.47998046875,24110.9609375,,,,,,291.7200012207031,293.35814088137136,290.4424987792969,287.52685667722244,291.2379083208428,288.96272238515127,291.2379083208428,59.82616483162978,1.1973547162891691,1.3835521474850683,-0.18619743119589915,92.60423036538954,93.08952574863252,448954696.7218773,1.8371341014566391,291.9925003051758,-0.9395904651407772,-0.9064339238353256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-04,14.220000267028809,113.4800033569336,13.710000038146973,15.739999771118164,3375.080078125,23975.619140625,,,,,,289.44000244140625,293.2712098945389,290.5064987182617,287.7417875419845,290.838373680968,288.989995531223,290.838373680968,53.086068813304564,0.9830263999233466,1.303446997972724,-0.3204205980493773,0.0,59.75619241529919,448331875.2461167,1.9959100626807185,289.4449996948242,-0.9921435088311711,-0.7900139879889316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-05,14.819999694824219,113.80000305175781,13.75,15.6899995803833,3345.510009765625,23783.720703125,,,,,,287.82000732421875,293.23725083065676,290.5174987792969,287.797746727937,290.1676256016904,288.9231390622513,290.1676256016904,48.97008054059045,0.6746723945628332,1.1776920772907458,-0.5030196827279125,0.0,30.868076788463142,426095670.3753458,2.142629900558435,288.0325012207031,-0.9753203938557199,-0.5335305072727535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08,15.6899995803833,112.54000091552734,13.529999732971191,15.680000305175781,3309.719970703125,,,,,,,287.82000732421875,293.27526814715844,290.50349884033204,287.73172953350564,289.64593265114115,288.8601029629352,289.64593265114115,48.97008054059045,0.42539592432808604,1.027232846698214,-0.6018369223701279,4.343422322376268e-14,-2.3417538165951117e-14,488031746.3214464,2.1838707091401983,287.34000396728516,-0.8521896661981582,-0.23260748902300846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-09,15.949999809265137,112.5999984741211,13.529999732971191,15.819999694824219,3321.7900390625,23469.390625,,,,,,287.3999938964844,293.447431039005,290.42099914550784,287.3945672520107,289.1468351501063,288.776668159138,289.1468351501063,47.90830567040956,0.19174068504480601,0.8601344143675324,-0.6683937293227263,0.0,-2.3417538165951117e-14,458509985.6001206,2.177165396908086,287.6074905395508,-0.7196658511261189,-0.01792181567545361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-10,22.959999084472656,112.87999725341797,13.449999809265137,15.380000114440918,3266.89990234375,23506.0390625,,,,,,278.29998779296875,295.96554110240584,289.8799987792969,283.79445645618796,286.73642462629795,288.1780007096426,286.73642462629795,32.083187999887286,-0.7194340284637519,0.5442207258012755,-1.2636547542650274,0.0,-2.3417538165951117e-14,263753152.2605914,2.701652798105499,280.34749603271484,-0.6840378940696902,0.03210871529959664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-11,24.979999542236328,115.77999877929688,13.670000076293945,14.949999809265137,3209.18994140625,22590.859375,,,,,,272.1700134277344,298.7500659821958,288.94700012207034,279.1439342619449,283.4994443599505,287.26325857924786,283.4994443599505,26.00698338534903,-1.9141194766904732,0.05255268530292573,-1.966672161993399,0.0,-3.789561257387201e-14,105415819.4067004,3.118678208592383,273.4000015258789,-0.7216591489649917,-0.02079642490753102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-12,21.309999465942383,115.2300033569336,13.739999771118164,15.119999885559082,3194.409912109375,22694.66015625,,,,,,275.95001220703125,299.4658496145523,288.20050048828125,276.9351513620102,281.82179277041286,286.61678735797835,281.82179277041286,34.08925422992299,-2.526774902716852,-0.4633128323010299,-2.063462070415822,44.92204955450208,14.974016518167323,200115180.00864655,3.2473428301326592,275.34000396728516,-0.7005252114241973,0.009264825800029691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-15,21.299999237060547,116.0,13.800000190734863,15.130000114440918,3210.3701171875,22271.30078125,,,,,,274.3999938964844,300.20133000450636,287.45350036621096,274.70567072791556,280.1725041317621,285.9186848744644,280.1725041317621,32.558041917461956,-3.101628621354223,-0.9909759901116686,-2.110652631242554,40.74262158875862,28.554890381086864,105316382.71845332,3.211105538834121,275.03499603271484,-0.6627231619331581,0.06091111072689549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-16,17.6200008392334,115.80000305175781,13.779999732971191,15.1899995803833,3257.340087890625,22549.240234375,,,,,,280.3999938964844,299.9265946147148,286.92799987792966,273.9294051411445,280.2230574128115,285.6033311042941,280.2230574128115,42.96984985335421,-3.0380339151999465,-1.4003875751293242,-1.6376463400706223,100.0,61.8882237144202,202658909.49425513,3.4403132451841394,279.42250061035156,-0.6273031898472468,0.10710683826646084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-17,17.399999618530273,115.79000091552734,13.739999771118164,14.819999694824219,3243.080078125,22841.119140625,,,,,,280.45001220703125,299.5238884314556,286.3895004272461,273.2551124230366,280.273491811527,285.3088557387362,280.273491811527,43.0468126921413,-2.9495974691927245,-1.7102295539420043,-1.2393679152507202,100.0,80.24754052958617,270144935.47247624,3.4510048946631744,279.90250396728516,-0.5826847767790463,0.1626440890092495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-18,20.059999465942383,115.91999816894531,13.699999809265137,14.5600004196167,3211.590087890625,22658.16015625,,,,,,276.3999938964844,298.9162415913016,285.530500793457,272.1447599956124,279.41271449707307,284.79977791917895,279.41271449707307,38.61620385863385,-3.1697743927441593,-2.0021385217024354,-1.1676358710417238,61.55001919371899,87.18333973123963,211044693.97998893,3.595933901210671,276.95999908447266,-0.5142464066325632,0.24281769613643606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-19,19.889999389648438,116.01000213623047,13.739999771118164,14.720000267028809,3210.820068359375,22532.080078125,,,,,,276.25,298.36631751074174,284.7435012817383,271.12068505273487,278.709889053279,284.31121918094016,278.709889053279,38.462259738986546,-3.3181202204000897,-2.2653348614419664,-1.0527853589581233,60.226372096189856,73.92546376330291,128126623.90245967,3.6126519491431677,276.81749725341797,-0.5406821996049778,0.2125172216500946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-22,19.639999389648438,115.70999908447266,13.680000305175781,14.739999771118164,3190.090087890625,22614.8203125,,,,,,275.010009765625,297.87452195730117,283.94300231933596,270.01148268137075,277.8876936560226,283.779721500065,277.8876936560226,37.175823973819035,-3.495448847996329,-2.511357658752839,-0.98409118924349,0.0,40.59213042996958,79236444.21591334,3.5653183591653073,275.44750213623047,-0.486510006944806,0.2737669950695318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-23,20.709999084472656,116.38999938964844,13.829999923706055,14.039999961853027,3140.93994140625,22010.779296875,,,,,,273.6099853515625,297.3421105528256,283.08600158691405,268.8298926210025,276.937091810587,283.1985937201506,276.937091810587,35.75796590636101,-3.7062302177704964,-2.75033217055637,-0.9558980472141263,0.0,20.07545736539658,166673635.0938042,3.7677973630865353,272.67498779296875,-0.3877725299034274,0.3775826966101072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-24,25.229999542236328,116.66000366210938,13.789999961853027,14.050000190734863,3130.330078125,22091.1796875,,,,,,265.32000732421875,297.7041091905905,281.8580017089844,266.01189422737826,274.3555174802829,282.17696021181166,274.3555174802829,28.90406080261173,-4.4904448633045035,-3.0983547091059966,-1.392090154198507,0.0,-3.789561257387201e-14,13202324.831002653,4.145811662765622,267.27500915527344,-0.2744772028933726,0.48586466883352014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-25,24.219999313354492,116.4000015258789,13.739999771118164,14.210000038146973,3164.39990234375,21268.73046875,,,,,,270.0799865722656,296.9208186437634,280.82750091552737,264.7341831872913,273.4053995007235,281.4857045752662,273.4053995007235,36.2688149570375,-4.673971442003449,-3.413478055685487,-1.260493386317962,87.86246946162802,29.287489820542635,65655048.2880291,4.31325298930915,269.5499954223633,-0.25481403181337514,0.5035845110138976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-26,24.15999984741211,116.7699966430664,13.8100004196167,14.329999923706055,3134.889892578125,21184.599609375,,,,,,265.3299865722656,296.32137170466353,279.5580001831055,262.79462866154745,271.6108632943995,280.56252068938045,271.6108632943995,32.71763109122061,-5.143412819137893,-3.759465008375968,-1.3839478107619252,57.063960243067136,48.30880990156501,4788360.1226243675,4.627305736864076,265.9874954223633,-0.24393963430896987,0.5132540112660468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-29,24.700000762939453,116.30999755859375,13.59000015258789,14.109999656677246,3154.929931640625,21149.80078125,,,,,,263.8599853515625,295.278738762153,278.1644989013672,261.0502590405814,269.8884459737691,279.608090098648,269.8884459737691,31.708767296286926,-5.569859433425961,-4.121543893385967,-1.448315540039994,45.038777376142164,63.3217356936124,-31999021.90750002,5.039640605408384,264.45499420166016,-0.1528466338374709,0.5907193294382773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
