TYPE;TIERS;NOM;CPTE_TIERS;PRODUIT;ADRESSE;C_POSTAL;COMMUNE
RO;996410617;VITTAVI BAYONNE;;;   BP 55876 ;64100;BAYONNE 
RO;993310617;VITTAVI BORDEAUX;;;   BP 55876 ;33000;BORDEAUX 
RO;991910617;VITTAVI BRIVE;;;   BP 55876 ;19100;BRIVE LA GAILLARDE 
RO;999710618;VITTAVI GUADELOUPE;;;   18 19 CENTRE COMMERCIAL ETOILE – ROND POINT BLANCHARD ;97110;POINTE A PITRE 
RO;999730618;VITTAVI GUYANE;;;    ;0NULL; 
RO;998710617;VITTAVI LIMOGES;;;   BP 55876 ;87000;LIMOGES 
RO;999720618;VITTAVI MARTINIQUE;;;   9 RUE ROBESPIERRE ;97200;FORT DE FRANCE 
RO;994010617;VITTAVI MONT DE MARSAN;;;   BP 55876 ;31000;TOULOUSE 
RO;996420617;VITTAVI PAU;;;   BP 55876 ;64000;PAU 
RO;996510617;VITTAVI TARBES;;;   BP 55876 ;31000;TOULOUSE CEDEX
RO;993110617;VITTAVI TOULOUSE;;;   BP 55876 ;31000;TOULOUSE 
RO;999740617;VITTAVI-SMERE SAINTE CLOT;;;   15 av René Cassin ;97490;Saint Denis 
